time pos_x pos_y 
0.09300000000000007 0.09300000000000007 1009.2580471513002 
0.09400000000000007 0.09400000000000007 1009.3571351328502 
0.09500000000000007 0.09500000000000007 1009.4562133077502 
0.09600000000000007 0.09600000000000007 1009.5552816760002 
0.09700000000000007 0.09700000000000007 1009.6543402376002 
0.09800000000000007 0.09800000000000007 1009.7533889925502 
0.09900000000000007 0.09900000000000007 1009.8524279408501 
0.10000000000000007 0.10000000000000007 1009.9514570825002 
0.10100000000000008 0.10100000000000008 1010.0504764175001 
0.10200000000000008 0.10200000000000008 1010.1494859458502 
0.10300000000000008 0.10300000000000008 1010.2484856675502 
0.10400000000000008 0.10400000000000008 1010.3474755826002 
0.10500000000000008 0.10500000000000008 1010.4464556910002 
0.10600000000000008 0.10600000000000008 1010.5454259927502 
0.10700000000000008 0.10700000000000008 1010.6443864878502 
0.10800000000000008 0.10800000000000008 1010.7433371763002 
0.10900000000000008 0.10900000000000008 1010.8422780581002 
0.11000000000000008 0.11000000000000008 1010.9412091332501 
0.11100000000000008 0.11100000000000008 1011.0401304017502 
0.11200000000000009 0.11200000000000009 1011.1390418636001 
0.11300000000000009 0.11300000000000009 1011.2379435188002 
0.11400000000000009 0.11400000000000009 1011.3368353673502 
0.11500000000000009 0.11500000000000009 1011.4357174092502 
0.11600000000000009 0.11600000000000009 1011.5345896445002 
0.11700000000000009 0.11700000000000009 1011.6334520731002 
0.11800000000000009 0.11800000000000009 1011.7323046950502 
0.11900000000000009 0.11900000000000009 1011.8311475103502 
0.12000000000000009 0.12000000000000009 1011.9299805190002 
0.1210000000000001 0.1210000000000001 1012.0288037210001 
0.1220000000000001 0.1220000000000001 1012.1276171163502 
0.1230000000000001 0.1230000000000001 1012.2264207050501 
0.1240000000000001 0.1240000000000001 1012.3252144871002 
0.12500000000000008 0.12500000000000008 1012.4239984625002 
0.12600000000000008 0.12600000000000008 1012.5227726312502 
0.12700000000000009 0.12700000000000009 1012.6215369933502 
0.12800000000000009 0.12800000000000009 1012.7202915488002 
0.1290000000000001 0.1290000000000001 1012.8190362976002 
0.1300000000000001 0.1300000000000001 1012.9177712397502 
0.1310000000000001 0.1310000000000001 1013.0164963752502 
0.1320000000000001 0.1320000000000001 1013.1152117041001 
0.1330000000000001 0.1330000000000001 1013.2139172263002 
0.1340000000000001 0.1340000000000001 1013.3126129418501 
0.1350000000000001 0.1350000000000001 1013.4112988507502 
0.1360000000000001 0.1360000000000001 1013.5099749530002 
0.1370000000000001 0.1370000000000001 1013.6086412486002 
0.1380000000000001 0.1380000000000001 1013.7072977375502 
0.1390000000000001 0.1390000000000001 1013.8059444198502 
0.1400000000000001 0.1400000000000001 1013.9045812955002 
0.1410000000000001 0.1410000000000001 1014.0032083645002 
0.1420000000000001 0.1420000000000001 1014.1018256268502 
0.1430000000000001 0.1430000000000001 1014.2004330825501 
0.1440000000000001 0.1440000000000001 1014.2990307316002 
0.1450000000000001 0.1450000000000001 1014.3976185740001 
0.1460000000000001 0.1460000000000001 1014.4961966097502 
0.1470000000000001 0.1470000000000001 1014.5947648388502 
0.1480000000000001 0.1480000000000001 1014.6933232613002 
0.1490000000000001 0.1490000000000001 1014.7918718771002 
0.1500000000000001 0.1500000000000001 1014.8904106862502 
0.1510000000000001 0.1510000000000001 1014.9889396887502 
0.1520000000000001 0.1520000000000001 1015.0874588846002 
0.1530000000000001 0.1530000000000001 1015.1859682738002 
0.1540000000000001 0.1540000000000001 1015.2844678563501 
0.1550000000000001 0.1550000000000001 1015.3829576322502 
0.1560000000000001 0.1560000000000001 1015.4814376015001 
0.1570000000000001 0.1570000000000001 1015.5799077641002 
0.1580000000000001 0.1580000000000001 1015.6783681200502 
0.1590000000000001 0.1590000000000001 1015.7768186693502 
0.16000000000000011 0.16000000000000011 1015.8752594120002 
0.16100000000000012 0.16100000000000012 1015.9736903480002 
0.16200000000000012 0.16200000000000012 1016.0721114773502 
0.16300000000000012 0.16300000000000012 1016.1705228000502 
0.16400000000000012 0.16400000000000012 1016.2689243161002 
0.16500000000000012 0.16500000000000012 1016.3673160255001 
0.16600000000000012 0.16600000000000012 1016.4656979282502 
0.16700000000000012 0.16700000000000012 1016.5640700243501 
0.16800000000000012 0.16800000000000012 1016.6624323138002 
0.16900000000000012 0.16900000000000012 1016.7607847966002 
0.17000000000000012 0.17000000000000012 1016.8591274727502 
0.17100000000000012 0.17100000000000012 1016.9574603422502 
0.17200000000000013 0.17200000000000013 1017.0557834051002 
0.17300000000000013 0.17300000000000013 1017.1540966613002 
0.17400000000000013 0.17400000000000013 1017.2524001108502 
0.17500000000000013 0.17500000000000013 1017.3506937537502 
0.17600000000000013 0.17600000000000013 1017.4489775900001 
0.17700000000000013 0.17700000000000013 1017.5472516196002 
0.17800000000000013 0.17800000000000013 1017.6455158425501 
0.17900000000000013 0.17900000000000013 1017.7437702588502 
0.18000000000000013 0.18000000000000013 1017.8420148685002 
0.18100000000000013 0.18100000000000013 1017.9402496715002 
0.18200000000000013 0.18200000000000013 1018.0384746678502 
0.18300000000000013 0.18300000000000013 1018.1366898575502 
0.18400000000000014 0.18400000000000014 1018.2348952406002 
0.18500000000000014 0.18500000000000014 1018.3330908170002 
0.18600000000000014 0.18600000000000014 1018.4312765867502 
0.18700000000000014 0.18700000000000014 1018.5294525498501 
0.18800000000000014 0.18800000000000014 1018.6276187063002 
0.18900000000000014 0.18900000000000014 1018.7257750561001 
0.19000000000000014 0.19000000000000014 1018.8239215992502 
0.19100000000000014 0.19100000000000014 1018.9220583357502 
0.19200000000000014 0.19200000000000014 1019.0201852656002 
0.19300000000000014 0.19300000000000014 1019.1183023888002 
0.19400000000000014 0.19400000000000014 1019.2164097053502 
0.19500000000000015 0.19500000000000015 1019.3145072152502 
0.19600000000000015 0.19600000000000015 1019.4125949185002 
0.19700000000000015 0.19700000000000015 1019.5106728151002 
0.19800000000000015 0.19800000000000015 1019.6087409050501 
0.19900000000000015 0.19900000000000015 1019.7067991883501 
0.20000000000000015 0.20000000000000015 1019.8048476650001 
0.20100000000000015 0.20100000000000015 1019.9028863350002 
0.20200000000000015 0.20200000000000015 1020.0009151983502 
0.20300000000000015 0.20300000000000015 1020.0989342550502 
0.20400000000000015 0.20400000000000015 1020.1969435051002 
0.20500000000000015 0.20500000000000015 1020.2949429485002 
0.20600000000000016 0.20600000000000016 1020.3929325852502 
0.20700000000000016 0.20700000000000016 1020.4909124153502 
0.20800000000000016 0.20800000000000016 1020.5888824388002 
0.20900000000000016 0.20900000000000016 1020.6868426556001 
0.21000000000000016 0.21000000000000016 1020.7847930657501 
0.21100000000000016 0.21100000000000016 1020.8827336692501 
0.21200000000000016 0.21200000000000016 1020.9806644661002 
0.21300000000000016 0.21300000000000016 1021.0785854563002 
0.21400000000000016 0.21400000000000016 1021.1764966398501 
0.21500000000000016 0.21500000000000016 1021.2743980167502 
0.21600000000000016 0.21600000000000016 1021.3722895870002 
0.21700000000000016 0.21700000000000016 1021.4701713506001 
0.21800000000000017 0.21800000000000017 1021.5680433075502 
0.21900000000000017 0.21900000000000017 1021.6659054578502 
0.22000000000000017 0.22000000000000017 1021.7637578015001 
0.22100000000000017 0.22100000000000017 1021.8616003385001 
0.22200000000000017 0.22200000000000017 1021.9594330688501 
0.22300000000000017 0.22300000000000017 1022.0572559925502 
0.22400000000000017 0.22400000000000017 1022.1550691096002 
0.22500000000000017 0.22500000000000017 1022.2528724200001 
0.22600000000000017 0.22600000000000017 1022.3506659237502 
0.22700000000000017 0.22700000000000017 1022.4484496208502 
0.22800000000000017 0.22800000000000017 1022.5462235113001 
0.22900000000000018 0.22900000000000018 1022.6439875951002 
0.23000000000000018 0.23000000000000018 1022.7417418722501 
0.23100000000000018 0.23100000000000018 1022.8394863427501 
0.23200000000000018 0.23200000000000018 1022.9372210066001 
0.23300000000000018 0.23300000000000018 1023.0349458638001 
0.23400000000000018 0.23400000000000018 1023.1326609143501 
0.23500000000000018 0.23500000000000018 1023.2303661582501 
0.23600000000000018 0.23600000000000018 1023.3280615955001 
0.23700000000000018 0.23700000000000018 1023.4257472261002 
0.23800000000000018 0.23800000000000018 1023.5234230500502 
0.23900000000000018 0.23900000000000018 1023.6210890673501 
0.24000000000000019 0.24000000000000019 1023.7187452780001 
0.2410000000000002 0.2410000000000002 1023.8163916820001 
0.2420000000000002 0.2420000000000002 1023.9140282793501 
0.2430000000000002 0.2430000000000002 1024.01165507005 
0.2440000000000002 0.2440000000000002 1024.1092720541 
0.2450000000000002 0.2450000000000002 1024.2068792315001 
0.2460000000000002 0.2460000000000002 1024.3044766022501 
0.2470000000000002 0.2470000000000002 1024.40206416635 
0.2480000000000002 0.2480000000000002 1024.4996419238 
0.2490000000000002 0.2490000000000002 1024.5972098746001 
0.25000000000000017 0.25000000000000017 1024.6947680187502 
0.25100000000000017 0.25100000000000017 1024.7923163562502 
0.25200000000000017 0.25200000000000017 1024.8898548871002 
0.25300000000000017 0.25300000000000017 1024.9873836113002 
0.25400000000000017 0.25400000000000017 1025.08490252885 
0.25500000000000017 0.25500000000000017 1025.1824116397502 
0.25600000000000017 0.25600000000000017 1025.2799109440002 
0.2570000000000002 0.2570000000000002 1025.3774004416002 
0.2580000000000002 0.2580000000000002 1025.4748801325502 
0.2590000000000002 0.2590000000000002 1025.5723500168501 
0.2600000000000002 0.2600000000000002 1025.6698100945002 
0.2610000000000002 0.2610000000000002 1025.7672603655003 
0.2620000000000002 0.2620000000000002 1025.8647008298503 
0.2630000000000002 0.2630000000000002 1025.9621314875503 
0.2640000000000002 0.2640000000000002 1026.0595523386003 
0.2650000000000002 0.2650000000000002 1026.1569633830002 
0.2660000000000002 0.2660000000000002 1026.2543646207503 
0.2670000000000002 0.2670000000000002 1026.3517560518503 
0.2680000000000002 0.2680000000000002 1026.4491376763003 
0.2690000000000002 0.2690000000000002 1026.5465094941003 
0.2700000000000002 0.2700000000000002 1026.6438715052502 
0.2710000000000002 0.2710000000000002 1026.7412237097503 
0.2720000000000002 0.2720000000000002 1026.8385661076004 
0.2730000000000002 0.2730000000000002 1026.9358986988004 
0.2740000000000002 0.2740000000000002 1027.0332214833504 
0.2750000000000002 0.2750000000000002 1027.1305344612504 
0.2760000000000002 0.2760000000000002 1027.2278376325003 
0.2770000000000002 0.2770000000000002 1027.3251309971004 
0.2780000000000002 0.2780000000000002 1027.4224145550504 
0.2790000000000002 0.2790000000000002 1027.5196883063504 
0.2800000000000002 0.2800000000000002 1027.6169522510004 
0.2810000000000002 0.2810000000000002 1027.7142063890003 
0.2820000000000002 0.2820000000000002 1027.8114507203504 
0.2830000000000002 0.2830000000000002 1027.9086852450505 
0.2840000000000002 0.2840000000000002 1028.0059099631005 
0.2850000000000002 0.2850000000000002 1028.1031248745005 
0.2860000000000002 0.2860000000000002 1028.2003299792505 
0.2870000000000002 0.2870000000000002 1028.2975252773504 
0.2880000000000002 0.2880000000000002 1028.3947107688005 
0.2890000000000002 0.2890000000000002 1028.4918864536005 
0.2900000000000002 0.2900000000000002 1028.5890523317505 
0.2910000000000002 0.2910000000000002 1028.6862084032505 
0.2920000000000002 0.2920000000000002 1028.7833546681004 
0.2930000000000002 0.2930000000000002 1028.8804911263005 
0.2940000000000002 0.2940000000000002 1028.9776177778506 
0.2950000000000002 0.2950000000000002 1029.0747346227506 
0.2960000000000002 0.2960000000000002 1029.1718416610006 
0.2970000000000002 0.2970000000000002 1029.2689388926005 
0.2980000000000002 0.2980000000000002 1029.3660263175504 
0.2990000000000002 0.2990000000000002 1029.4631039358505 
0.3000000000000002 0.3000000000000002 1029.5601717475006 
0.3010000000000002 0.3010000000000002 1029.6572297525006 
0.3020000000000002 0.3020000000000002 1029.7542779508506 
0.3030000000000002 0.3030000000000002 1029.8513163425505 
0.3040000000000002 0.3040000000000002 1029.9483449276006 
0.3050000000000002 0.3050000000000002 1030.0453637060007 
0.3060000000000002 0.3060000000000002 1030.1423726777507 
0.3070000000000002 0.3070000000000002 1030.2393718428507 
0.3080000000000002 0.3080000000000002 1030.3363612013006 
0.3090000000000002 0.3090000000000002 1030.4333407531005 
0.3100000000000002 0.3100000000000002 1030.5303104982506 
0.3110000000000002 0.3110000000000002 1030.6272704367507 
0.3120000000000002 0.3120000000000002 1030.7242205686007 
0.3130000000000002 0.3130000000000002 1030.8211608938007 
0.3140000000000002 0.3140000000000002 1030.9180914123506 
0.3150000000000002 0.3150000000000002 1031.0150121242507 
0.3160000000000002 0.3160000000000002 1031.1119230295008 
0.3170000000000002 0.3170000000000002 1031.2088241281008 
0.3180000000000002 0.3180000000000002 1031.3057154200508 
0.31900000000000023 0.31900000000000023 1031.4025969053507 
0.32000000000000023 0.32000000000000023 1031.4994685840006 
0.32100000000000023 0.32100000000000023 1031.5963304560007 
0.32200000000000023 0.32200000000000023 1031.6931825213508 
0.32300000000000023 0.32300000000000023 1031.7900247800508 
0.32400000000000023 0.32400000000000023 1031.8868572321007 
0.32500000000000023 0.32500000000000023 1031.9836798775007 
0.32600000000000023 0.32600000000000023 1032.0804927162508 
0.32700000000000023 0.32700000000000023 1032.1772957483508 
0.32800000000000024 0.32800000000000024 1032.2740889738009 
0.32900000000000024 0.32900000000000024 1032.3708723926009 
0.33000000000000024 0.33000000000000024 1032.4676460047508 
0.33100000000000024 0.33100000000000024 1032.5644098102507 
0.33200000000000024 0.33200000000000024 1032.6611638091008 
0.33300000000000024 0.33300000000000024 1032.7579080013008 
0.33400000000000024 0.33400000000000024 1032.8546423868509 
0.33500000000000024 0.33500000000000024 1032.9513669657508 
0.33600000000000024 0.33600000000000024 1033.0480817380007 
0.33700000000000024 0.33700000000000024 1033.1447867036009 
0.33800000000000024 0.33800000000000024 1033.241481862551 
0.33900000000000025 0.33900000000000025 1033.338167214851 
0.34000000000000025 0.34000000000000025 1033.434842760501 
0.34100000000000025 0.34100000000000025 1033.531508499501 
0.34200000000000025 0.34200000000000025 1033.6281644318508 
0.34300000000000025 0.34300000000000025 1033.7248105575509 
0.34400000000000025 0.34400000000000025 1033.821446876601 
0.34500000000000025 0.34500000000000025 1033.918073389001 
0.34600000000000025 0.34600000000000025 1034.014690094751 
0.34700000000000025 0.34700000000000025 1034.1112969938508 
0.34800000000000025 0.34800000000000025 1034.207894086301 
0.34900000000000025 0.34900000000000025 1034.304481372101 
0.35000000000000026 0.35000000000000026 1034.401058851251 
0.35100000000000026 0.35100000000000026 1034.497626523751 
0.35200000000000026 0.35200000000000026 1034.594184389601 
0.35300000000000026 0.35300000000000026 1034.6907324488009 
0.35400000000000026 0.35400000000000026 1034.787270701351 
0.35500000000000026 0.35500000000000026 1034.883799147251 
0.35600000000000026 0.35600000000000026 1034.980317786501 
0.35700000000000026 0.35700000000000026 1035.076826619101 
0.35800000000000026 0.35800000000000026 1035.173325645051 
0.35900000000000026 0.35900000000000026 1035.269814864351 
0.36000000000000026 0.36000000000000026 1035.366294277001 
0.36100000000000027 0.36100000000000027 1035.4627638830011 
0.36200000000000027 0.36200000000000027 1035.559223682351 
0.36300000000000027 0.36300000000000027 1035.655673675051 
0.36400000000000027 0.36400000000000027 1035.752113861101 
0.36500000000000027 0.36500000000000027 1035.848544240501 
0.36600000000000027 0.36600000000000027 1035.944964813251 
0.36700000000000027 0.36700000000000027 1036.041375579351 
0.36800000000000027 0.36800000000000027 1036.137776538801 
0.36900000000000027 0.36900000000000027 1036.234167691601 
0.3700000000000003 0.3700000000000003 1036.330549037751 
0.3710000000000003 0.3710000000000003 1036.4269205772512 
0.3720000000000003 0.3720000000000003 1036.5232823101012 
0.3730000000000003 0.3730000000000003 1036.6196342363012 
0.3740000000000003 0.3740000000000003 1036.7159763558511 
0.3750000000000003 0.3750000000000003 1036.812308668751 
0.3760000000000003 0.3760000000000003 1036.9086311750011 
0.3770000000000003 0.3770000000000003 1037.0049438746012 
0.3780000000000003 0.3780000000000003 1037.1012467675512 
0.3790000000000003 0.3790000000000003 1037.1975398538511 
0.3800000000000003 0.3800000000000003 1037.293823133501 
0.3810000000000003 0.3810000000000003 1037.3900966065012 
0.3820000000000003 0.3820000000000003 1037.4863602728512 
0.3830000000000003 0.3830000000000003 1037.5826141325513 
0.3840000000000003 0.3840000000000003 1037.6788581856013 
0.3850000000000003 0.3850000000000003 1037.7750924320012 
0.3860000000000003 0.3860000000000003 1037.871316871751 
0.3870000000000003 0.3870000000000003 1037.9675315048512 
0.3880000000000003 0.3880000000000003 1038.0637363313012 
0.3890000000000003 0.3890000000000003 1038.1599313511012 
0.3900000000000003 0.3900000000000003 1038.2561165642512 
0.3910000000000003 0.3910000000000003 1038.3522919707511 
0.3920000000000003 0.3920000000000003 1038.4484575706012 
0.3930000000000003 0.3930000000000003 1038.5446133638013 
0.3940000000000003 0.3940000000000003 1038.6407593503513 
0.3950000000000003 0.3950000000000003 1038.7368955302513 
0.3960000000000003 0.3960000000000003 1038.8330219035013 
0.3970000000000003 0.3970000000000003 1038.9291384701012 
0.3980000000000003 0.3980000000000003 1039.0252452300513 
0.3990000000000003 0.3990000000000003 1039.1213421833513 
0.4000000000000003 0.4000000000000003 1039.2174293300013 
0.4010000000000003 0.4010000000000003 1039.3135066700013 
0.4020000000000003 0.4020000000000003 1039.4095742033512 
0.4030000000000003 0.4030000000000003 1039.5056319300513 
0.4040000000000003 0.4040000000000003 1039.6016798501014 
0.4050000000000003 0.4050000000000003 1039.6977179635014 
0.4060000000000003 0.4060000000000003 1039.7937462702514 
0.4070000000000003 0.4070000000000003 1039.8897647703513 
0.4080000000000003 0.4080000000000003 1039.9857734638013 
0.4090000000000003 0.4090000000000003 1040.0817723506013 
0.4100000000000003 0.4100000000000003 1040.1777614307514 
0.4110000000000003 0.4110000000000003 1040.2737407042514 
0.4120000000000003 0.4120000000000003 1040.3697101711014 
0.4130000000000003 0.4130000000000003 1040.4656698313013 
0.4140000000000003 0.4140000000000003 1040.5616196848514 
0.4150000000000003 0.4150000000000003 1040.6575597317515 
0.4160000000000003 0.4160000000000003 1040.7534899720015 
0.4170000000000003 0.4170000000000003 1040.8494104056015 
0.4180000000000003 0.4180000000000003 1040.9453210325514 
0.4190000000000003 0.4190000000000003 1041.0412218528513 
0.4200000000000003 0.4200000000000003 1041.1371128665014 
0.4210000000000003 0.4210000000000003 1041.2329940735015 
0.4220000000000003 0.4220000000000003 1041.3288654738515 
0.4230000000000003 0.4230000000000003 1041.4247270675514 
0.4240000000000003 0.4240000000000003 1041.5205788546014 
0.4250000000000003 0.4250000000000003 1041.6164208350015 
0.4260000000000003 0.4260000000000003 1041.7122530087515 
0.4270000000000003 0.4270000000000003 1041.8080753758516 
0.4280000000000003 0.4280000000000003 1041.9038879363015 
0.4290000000000003 0.4290000000000003 1041.9996906901015 
0.4300000000000003 0.4300000000000003 1042.0954836372514 
0.4310000000000003 0.4310000000000003 1042.1912667777515 
0.43200000000000033 0.43200000000000033 1042.2870401116015 
0.43300000000000033 0.43300000000000033 1042.3828036388015 
0.43400000000000033 0.43400000000000033 1042.4785573593515 
0.43500000000000033 0.43500000000000033 1042.5743012732514 
0.43600000000000033 0.43600000000000033 1042.6700353805015 
0.43700000000000033 0.43700000000000033 1042.7657596811016 
0.43800000000000033 0.43800000000000033 1042.8614741750516 
0.43900000000000033 0.43900000000000033 1042.9571788623516 
0.44000000000000034 0.44000000000000034 1043.0528737430016 
0.44100000000000034 0.44100000000000034 1043.1485588170015 
0.44200000000000034 0.44200000000000034 1043.2442340843515 
0.44300000000000034 0.44300000000000034 1043.3398995450516 
0.44400000000000034 0.44400000000000034 1043.4355551991016 
0.44500000000000034 0.44500000000000034 1043.5312010465016 
0.44600000000000034 0.44600000000000034 1043.6268370872515 
0.44700000000000034 0.44700000000000034 1043.7224633213516 
0.44800000000000034 0.44800000000000034 1043.8180797488017 
0.44900000000000034 0.44900000000000034 1043.9136863696017 
0.45000000000000034 0.45000000000000034 1044.0092831837517 
0.45100000000000035 0.45100000000000035 1044.1048701912516 
0.45200000000000035 0.45200000000000035 1044.2004473921015 
0.45300000000000035 0.45300000000000035 1044.2960147863016 
0.45400000000000035 0.45400000000000035 1044.3915723738517 
0.45500000000000035 0.45500000000000035 1044.4871201547517 
0.45600000000000035 0.45600000000000035 1044.5826581290016 
0.45700000000000035 0.45700000000000035 1044.6781862966016 
0.45800000000000035 0.45800000000000035 1044.7737046575517 
0.45900000000000035 0.45900000000000035 1044.8692132118517 
0.46000000000000035 0.46000000000000035 1044.9647119595018 
0.46100000000000035 0.46100000000000035 1045.0602009005017 
0.46200000000000035 0.46200000000000035 1045.1556800348517 
0.46300000000000036 0.46300000000000036 1045.2511493625516 
0.46400000000000036 0.46400000000000036 1045.3466088836017 
0.46500000000000036 0.46500000000000036 1045.4420585980017 
0.46600000000000036 0.46600000000000036 1045.5374985057517 
0.46700000000000036 0.46700000000000036 1045.6329286068517 
0.46800000000000036 0.46800000000000036 1045.7283489013016 
0.46900000000000036 0.46900000000000036 1045.8237593891017 
0.47000000000000036 0.47000000000000036 1045.9191600702518 
0.47100000000000036 0.47100000000000036 1046.0145509447518 
0.47200000000000036 0.47200000000000036 1046.1099320126018 
0.47300000000000036 0.47300000000000036 1046.2053032738017 
0.47400000000000037 0.47400000000000037 1046.3006647283516 
0.47500000000000037 0.47500000000000037 1046.3960163762517 
0.47600000000000037 0.47600000000000037 1046.4913582175018 
0.47700000000000037 0.47700000000000037 1046.5866902521018 
0.47800000000000037 0.47800000000000037 1046.6820124800518 
0.47900000000000037 0.47900000000000037 1046.7773249013517 
0.48000000000000037 0.48000000000000037 1046.8726275160018 
0.48100000000000037 0.48100000000000037 1046.9679203240019 
0.4820000000000004 0.4820000000000004 1047.0632033253519 
0.4830000000000004 0.4830000000000004 1047.1584765200519 
0.4840000000000004 0.4840000000000004 1047.2537399081018 
0.4850000000000004 0.4850000000000004 1047.3489934895017 
0.4860000000000004 0.4860000000000004 1047.4442372642518 
0.4870000000000004 0.4870000000000004 1047.5394712323518 
0.4880000000000004 0.4880000000000004 1047.6346953938018 
0.4890000000000004 0.4890000000000004 1047.7299097486018 
0.4900000000000004 0.4900000000000004 1047.8251142967517 
0.4910000000000004 0.4910000000000004 1047.9203090382518 
0.4920000000000004 0.4920000000000004 1048.015493973102 
0.4930000000000004 0.4930000000000004 1048.110669101302 
0.4940000000000004 0.4940000000000004 1048.205834422852 
0.4950000000000004 0.4950000000000004 1048.3009899377519 
0.4960000000000004 0.4960000000000004 1048.3961356460018 
0.4970000000000004 0.4970000000000004 1048.4912715476019 
0.4980000000000004 0.4980000000000004 1048.586397642552 
0.4990000000000004 0.4990000000000004 1048.681513930852 
0.5000000000000003 0.5000000000000003 1048.7766204125019 
0.5010000000000003 0.5010000000000003 1048.8717170875018 
0.5020000000000003 0.5020000000000003 1048.966803955852 
0.5030000000000003 0.5030000000000003 1049.061881017552 
